ts,date,open,high,low,close
1787054400,2026-08-18 12:00,64326.1,64328.2,64170.2,64194.5
1787058000,2026-08-18 13:00,64194.6,64262.5,63979.2,64187.5
1787061600,2026-08-18 14:00,64187.6,65057.9,64187.5,64683.6
1787065200,2026-08-18 15:00,64683.5,64861.0,64615.0,64823.9
1787068800,2026-08-18 16:00,64823.9,64861.7,64642.5,64804.7
1787072400,2026-08-18 17:00,64804.7,64804.8,64634.3,64634.3
1787076000,2026-08-18 18:00,64634.4,64793.8,64621.9,64744.7
1787079600,2026-08-18 19:00,64744.7,64773.5,64611.3,64619.7
1787083200,2026-08-18 20:00,64619.8,64631.0,64528.9,64547.5
1787086800,2026-08-18 21:00,64547.4,64628.2,64532.7,64576.0
1787090400,2026-08-18 22:00,64576.0,64621.8,64528.4,64607.0
1787094000,2026-08-18 23:00,64607.0,64755.5,64598.7,64694.0
1787097600,2026-08-19 00:00,64694.1,64705.7,64451.1,64459.4
1787101200,2026-08-19 01:00,64459.3,64523.2,64354.1,64371.6
1787104800,2026-08-19 02:00,64371.6,64389.1,64315.0,64322.1
1787108400,2026-08-19 03:00,64322.1,64390.4,64252.0,64296.3
1787112000,2026-08-19 04:00,64296.3,64367.8,64262.3,64285.4
1787115600,2026-08-19 05:00,64285.4,64382.2,64204.6,64209.1
1787119200,2026-08-19 06:00,64209.2,64321.3,64131.3,64315.1
1787122800,2026-08-19 07:00,64315.1,64377.5,64244.0,64266.1
1787126400,2026-08-19 08:00,64266.0,64482.5,64219.6,64385.0
1787130000,2026-08-19 09:00,64385.1,64446.4,64323.2,64395.3
1787133600,2026-08-19 10:00,64395.4,64431.0,64333.4,64428.7
1787137200,2026-08-19 11:00,64423.9,64509.7,64417.3,64479.0
1787140800,2026-08-19 12:00,64479.1,64961.9,64440.0,64857.3
1787144400,2026-08-19 13:00,64857.3,65190.0,64757.6,64984.1
1787148000,2026-08-19 14:00,64984.1,65950.0,64984.1,65895.6
1787151600,2026-08-19 15:00,65895.5,70450.0,65863.2,68529.7
1787155200,2026-08-19 16:00,68523.6,68998.0,68373.0,68430.6
1787158800,2026-08-19 17:00,68430.7,68512.3,67803.6,68170.6
1787162400,2026-08-19 18:00,68170.5,68430.1,68010.2,68360.7
1787166000,2026-08-19 19:00,68360.8,68460.4,68070.4,68395.0
1787169600,2026-08-19 20:00,68404.1,69591.0,68356.9,69019.7
1787173200,2026-08-19 21:00,69016.0,70048.2,68946.7,69685.2
1787176800,2026-08-19 22:00,69685.2,69813.3,68950.3,69227.1
1787180400,2026-08-19 23:00,69227.1,69439.6,69130.4,69313.9
1787184000,2026-08-20 00:00,69310.1,69765.5,69286.7,69389.1
1787187600,2026-08-20 01:00,69389.2,69867.9,69245.9,69691.4
1787191200,2026-08-20 02:00,69691.5,69800.0,69247.5,69284.6
1787194800,2026-08-20 03:00,69284.6,69342.5,68882.1,69183.6
1787198400,2026-08-20 04:00,69183.5,69622.0,69155.0,69480.1
1787202000,2026-08-20 05:00,69480.0,69657.7,69350.0,69408.3
1787205600,2026-08-20 06:00,69408.4,69921.9,69330.3,69838.8
1787209200,2026-08-20 07:00,69838.8,69999.0,69482.0,69815.9
1787212800,2026-08-20 08:00,69815.9,71799.6,69771.8,71565.2
1787216400,2026-08-20 09:00,71560.5,72081.7,71449.3,71781.4
1787220000,2026-08-20 10:00,71781.2,72487.5,71690.0,71978.1
1787223600,2026-08-20 11:00,71978.1,72300.1,71783.5,71896.2
1787227200,2026-08-20 12:00,71896.2,71990.8,71435.6,71930.0
1787230800,2026-08-20 13:00,71930.1,72099.0,71100.0,71652.2
1787234400,2026-08-20 14:00,71663.7,71967.7,71309.4,71793.0
1787238000,2026-08-20 15:00,71793.0,72849.9,71760.1,72431.7
1787241600,2026-08-20 16:00,72429.1,72887.9,72159.8,72799.1
1787245200,2026-08-20 17:00,72806.0,72945.3,72482.9,72700.1
1787248800,2026-08-20 18:00,72694.5,72780.0,72352.3,72398.5
1787252400,2026-08-20 19:00,72398.4,72748.1,72280.1,72611.2
1787256000,2026-08-20 20:00,72649.8,73106.9,72554.0,72638.5
1787259600,2026-08-20 21:00,72638.5,72819.2,72514.8,72706.9
1787263200,2026-08-20 22:00,72706.9,72854.3,72458.7,72648.4
1787266800,2026-08-20 23:00,72648.4,73399.7,72625.0,72992.0
1787270400,2026-08-21 00:00,72998.8,73985.8,72992.4,73682.1
1787274000,2026-08-21 01:00,73682.1,75767.5,73635.1,75108.0
1787277600,2026-08-21 02:00,75103.2,75175.0,74347.0,74410.7
1787281200,2026-08-21 03:00,74410.7,74847.3,74214.4,74482.9
1787284800,2026-08-21 04:00,74482.8,75000.0,74482.8,74990.4
1787288400,2026-08-21 05:00,74990.4,75472.0,74871.6,75433.0
1787292000,2026-08-21 06:00,75433.1,75720.8,75066.0,75613.4
1787295600,2026-08-21 07:00,75613.3,76900.0,75577.0,76322.1
1787299200,2026-08-21 08:00,76310.3,79555.5,76253.2,79268.9
1787302800,2026-08-21 09:00,79268.9,79372.8,77255.0,77900.5
1787306400,2026-08-21 10:00,77900.5,78243.5,77600.9,77803.3
1787310000,2026-08-21 11:00,77803.2,77858.0,76393.1,76748.9
1787313600,2026-08-21 12:00,76748.9,77487.2,76537.8,77228.1
1787317200,2026-08-21 13:00,77228.1,77721.9,76237.0,77250.6
1787320800,2026-08-21 14:00,77244.4,77450.0,76538.9,77395.3
1787324400,2026-08-21 15:00,77387.7,77871.6,77157.3,77217.4
1787328000,2026-08-21 16:00,77219.7,77549.0,76757.0,77477.3
1787331600,2026-08-21 17:00,77462.3,77711.1,77162.8,77381.7
1787335200,2026-08-21 18:00,77381.7,77543.8,76576.4,77115.4
1787338800,2026-08-21 19:00,77115.4,77328.6,76817.6,76996.3
1787342400,2026-08-21 20:00,76995.4,77517.4,76815.6,77480.0
1787346000,2026-08-21 21:00,77480.0,78666.0,77345.9,78491.5
1787349600,2026-08-21 22:00,78491.4,78748.8,78061.6,78431.4
1787353200,2026-08-21 23:00,78436.8,78705.8,78093.3,78309.0
1787356800,2026-08-22 00:00,78309.1,78486.6,77649.7,77921.6
1787360400,2026-08-22 01:00,77921.6,78223.1,77780.9,77807.6
1787364000,2026-08-22 02:00,77807.6,78549.9,77763.0,78467.9
1787367600,2026-08-22 03:00,78467.9,78831.8,78344.3,78395.0
1787371200,2026-08-22 04:00,78395.0,78815.2,78183.1,78453.5
1787374800,2026-08-22 05:00,78453.2,78589.9,76510.0,77371.6
1787378400,2026-08-22 06:00,77371.5,77564.1,76963.5,77476.7
1787382000,2026-08-22 07:00,77476.6,77675.0,77201.4,77286.7
1787385600,2026-08-22 08:00,77286.8,77430.0,77012.9,77193.4
1787389200,2026-08-22 09:00,77193.5,77385.0,76816.4,77047.5
1787392800,2026-08-22 10:00,77047.6,77194.8,76512.9,76975.7
1787396400,2026-08-22 11:00,76975.7,77224.9,76815.6,77137.8
1787400000,2026-08-22 12:00,77137.9,77390.0,77081.7,77295.6
1787403600,2026-08-22 13:00,77295.6,77381.1,77104.7,77290.6
1787407200,2026-08-22 14:00,77290.6,77322.0,76936.1,77018.6
1787410800,2026-08-22 15:00,77018.6,77118.3,76888.0,76995.6
1787414400,2026-08-22 16:00,76995.6,77590.6,76969.4,77299.1
1787418000,2026-08-22 17:00,77299.1,77394.9,77081.1,77289.2
1787421600,2026-08-22 18:00,77289.1,77370.9,77139.8,77276.5
1787425200,2026-08-22 19:00,77276.5,77484.3,77209.4,77422.3
1787428800,2026-08-22 20:00,77422.3,77498.0,77267.6,77330.3
1787432400,2026-08-22 21:00,77330.3,77330.3,76818.1,76847.1
1787436000,2026-08-22 22:00,76862.8,77173.0,76772.0,77000.9
1787439600,2026-08-22 23:00,77000.9,77146.1,76905.3,77084.4
1787443200,2026-08-23 00:00,77084.5,77377.4,77058.9,77306.0
1787446800,2026-08-23 01:00,77308.1,77423.8,77169.5,77202.1
1787450400,2026-08-23 02:00,77202.1,77227.6,77015.8,77080.5
1787454000,2026-08-23 03:00,77080.6,77158.3,76842.1,76941.1
1787457600,2026-08-23 04:00,76941.2,77046.8,76425.4,76610.7
1787461200,2026-08-23 05:00,76610.7,76747.7,75588.0,76064.9
1787464800,2026-08-23 06:00,76065.0,76380.2,75870.0,76110.3
1787468400,2026-08-23 07:00,76110.3,76368.8,75900.0,76016.0
1787472000,2026-08-23 08:00,76020.2,76694.3,75966.7,76486.4
1787475600,2026-08-23 09:00,76486.5,76656.6,76470.0,76542.6
1787479200,2026-08-23 10:00,76540.3,76940.1,76535.5,76784.5
1787482800,2026-08-23 11:00,76784.4,77400.0,76738.0,77296.1
1787486400,2026-08-23 12:00,77296.1,77300.0,77003.8,77203.0
1787490000,2026-08-23 13:00,77203.0,77771.6,77189.8,77471.8
1787493600,2026-08-23 14:00,77471.7,77636.3,76762.1,77174.1
1787497200,2026-08-23 15:00,77174.2,77317.0,76900.0,77124.0
1787500800,2026-08-23 16:00,77124.0,77450.0,77124.0,77389.1
1787504400,2026-08-23 17:00,77389.0,77420.0,77115.8,77162.8
1787508000,2026-08-23 18:00,77158.2,77381.5,77075.1,77309.7
1787511600,2026-08-23 19:00,77317.7,77467.8,77217.2,77305.1
1787515200,2026-08-23 20:00,77305.0,77438.5,77167.3,77376.7
1787518800,2026-08-23 21:00,77376.7,78057.6,77376.7,77808.7
1787522400,2026-08-23 22:00,77808.7,77960.6,77535.3,77578.4
1787526000,2026-08-23 23:00,77578.4,77803.0,77252.5,77719.0
1787529600,2026-08-24 00:00,77719.0,77728.4,77104.8,77668.6
1787533200,2026-08-24 01:00,77674.1,77715.9,76888.0,76893.0
1787536800,2026-08-24 02:00,76892.9,77542.2,76857.1,77461.6
1787540400,2026-08-24 03:00,77461.6,77516.7,76916.1,76925.2
1787544000,2026-08-24 04:00,76925.2,77249.0,76649.0,76890.0
1787547600,2026-08-24 05:00,76889.9,77230.2,76829.3,77139.3
1787551200,2026-08-24 06:00,77139.3,77520.0,77053.5,77455.6
1787554800,2026-08-24 07:00,77497.9,77789.7,77272.7,77314.8
1787558400,2026-08-24 08:00,77301.8,77402.0,76802.9,77032.9
1787562000,2026-08-24 09:00,77032.9,77598.1,77012.7,77546.3
1787565600,2026-08-24 10:00,77546.3,78016.6,77525.5,77614.3
1787569200,2026-08-24 11:00,77614.3,78594.2,77434.8,78434.3
1787572800,2026-08-24 12:00,78429.4,79324.2,77950.0,79146.4
1787576400,2026-08-24 13:00,79146.3,79440.8,77800.0,78565.3
1787580000,2026-08-24 14:00,78565.3,79810.8,78556.8,79481.0
1787583600,2026-08-24 15:00,79481.1,79974.8,78777.8,79069.3
1787587200,2026-08-24 16:00,79069.2,79839.8,78839.0,79017.5
1787590800,2026-08-24 17:00,79022.0,79161.0,78410.0,78727.7
1787594400,2026-08-24 18:00,78726.3,79053.0,78680.0,78902.1
1787598000,2026-08-24 19:00,78902.0,79089.1,78520.6,78715.1
1787601600,2026-08-24 20:00,78715.1,78961.4,78520.3,78906.2
1787605200,2026-08-24 21:00,78906.2,79012.6,78810.7,78944.3
1787608800,2026-08-24 22:00,78944.2,78958.4,78619.2,78703.9
1787612400,2026-08-24 23:00,78703.9,78971.0,78579.7,78953.0
1787616000,2026-08-25 00:00,78952.9,79859.3,78675.7,79703.2
1787619600,2026-08-25 01:00,79703.1,79958.0,79439.3,79806.0
1787623200,2026-08-25 02:00,79806.1,81270.5,79710.0,80630.4
1787626800,2026-08-25 03:00,80630.4,80932.0,80286.0,80457.7
1787630400,2026-08-25 04:00,80457.6,80588.6,80128.0,80348.9
1787634000,2026-08-25 05:00,80348.8,80800.0,80301.9,80709.8
1787637600,2026-08-25 06:00,80709.8,80912.0,80383.4,80549.0
1787641200,2026-08-25 07:00,80548.9,80789.0,79288.5,79698.4
1787644800,2026-08-25 08:00,79661.6,80196.1,79580.0,79899.0
1787648400,2026-08-25 09:00,79899.0,79930.0,78827.3,79160.9
1787652000,2026-08-25 10:00,79161.0,79452.7,78958.0,79275.8
1787655600,2026-08-25 11:00,79275.8,79460.8,79003.5,79097.0
1787659200,2026-08-25 12:00,79097.0,79153.4,78600.0,78949.9
1787662800,2026-08-25 13:00,78950.0,79194.9,78100.1,78614.6
1787666400,2026-08-25 14:00,78627.7,79359.2,78505.7,79216.2
1787670000,2026-08-25 15:00,79211.4,79499.9,78978.1,79463.0
1787673600,2026-08-25 16:00,79463.1,79539.9,79035.4,79121.4
1787677200,2026-08-25 17:00,79121.5,79230.2,78709.7,79203.3
1787680800,2026-08-25 18:00,79203.3,79368.4,79009.7,79090.8
1787684400,2026-08-25 19:00,79090.8,79200.0,78677.2,78890.6
1787688000,2026-08-25 20:00,78890.6,78945.5,78130.1,78157.8
1787691600,2026-08-25 21:00,78168.8,78635.2,77808.1,78536.7
1787695200,2026-08-25 22:00,78535.9,78980.0,78535.9,78850.0
1787698800,2026-08-25 23:00,78850.0,78948.8,78351.0,78505.5
1787702400,2026-08-26 00:00,78505.5,78683.1,78252.8,78592.7
1787706000,2026-08-26 01:00,78592.7,78927.0,78562.0,78780.9
1787709600,2026-08-26 02:00,78780.9,79200.0,78698.6,79070.1
1787713200,2026-08-26 03:00,79070.1,79150.3,78852.1,79049.0
1787716800,2026-08-26 04:00,79049.0,79149.2,78750.0,78792.2
1787720400,2026-08-26 05:00,78792.1,79105.0,78600.0,79052.6
1787724000,2026-08-26 06:00,79052.6,79180.2,78774.4,78908.9
1787727600,2026-08-26 07:00,78908.9,79065.1,78824.4,78887.0
1787731200,2026-08-26 08:00,78887.1,79087.9,78570.3,78677.0
1787734800,2026-08-26 09:00,78677.1,78850.0,78208.0,78420.6
1787738400,2026-08-26 10:00,78415.2,78858.1,78260.6,78688.5
1787742000,2026-08-26 11:00,78688.6,78750.0,78274.1,78450.0
1787745600,2026-08-26 12:00,78442.7,78679.2,77906.4,78280.5
1787749200,2026-08-26 13:00,78280.4,78518.7,77850.0,78406.9
1787752800,2026-08-26 14:00,78406.9,78560.0,77722.5,77757.6
1787756400,2026-08-26 15:00,77764.5,78142.0,77600.0,77980.7
1787760000,2026-08-26 16:00,77980.7,78138.0,77812.6,77961.2
1787763600,2026-08-26 17:00,77961.2,78583.7,77961.2,78404.0
1787767200,2026-08-26 18:00,78404.0,78641.3,78244.2,78440.2
1787770800,2026-08-26 19:00,78440.1,78551.4,78252.1,78442.9
1787774400,2026-08-26 20:00,78434.9,78492.3,78156.5,78418.2
1787778000,2026-08-26 21:00,78418.2,78800.0,78347.8,78682.9
1787781600,2026-08-26 22:00,78682.9,78945.0,78513.7,78656.6
1787785200,2026-08-26 23:00,78656.6,79138.7,78607.3,78989.5
1787788800,2026-08-27 00:00,78989.3,78999.4,78649.9,78650.1
1787792400,2026-08-27 01:00,78650.0,78989.0,78522.1,78864.6
1787796000,2026-08-27 02:00,78864.6,78951.0,78666.1,78697.1
1787799600,2026-08-27 03:00,78697.2,78967.0,78605.5,78801.8
1787803200,2026-08-27 04:00,78801.8,78874.0,78651.0,78746.1
1787806800,2026-08-27 05:00,78746.0,78904.7,78566.5,78888.1
1787810400,2026-08-27 06:00,78888.1,78888.1,78575.6,78795.6
1787814000,2026-08-27 07:00,78795.6,79074.0,78720.0,79054.3
1787817600,2026-08-27 08:00,79054.3,79992.5,79015.0,79722.8
1787821200,2026-08-27 09:00,79722.7,80499.9,79640.7,79957.8
1787824800,2026-08-27 10:00,79957.8,80128.8,79300.0,79599.0
1787828400,2026-08-27 11:00,79599.5,79739.1,79131.8,79440.1
1787832000,2026-08-27 12:00,79440.1,79558.9,79226.0,79247.3
1787835600,2026-08-27 13:00,79247.4,79539.8,78864.0,79499.9
1787839200,2026-08-27 14:00,79492.9,80350.0,79308.0,80161.3
1787842800,2026-08-27 15:00,80161.3,80766.8,80048.0,80273.6
1787846400,2026-08-27 16:00,80273.7,80607.3,80163.0,80335.9
1787850000,2026-08-27 17:00,80335.9,80845.1,80200.0,80415.0
1787853600,2026-08-27 18:00,80415.0,80415.1,79707.0,80122.2
1787857200,2026-08-27 19:00,80120.1,80252.0,79800.0,79877.9
1787860800,2026-08-27 20:00,79878.0,80090.9,79843.3,80066.2
1787864400,2026-08-27 21:00,80066.3,80150.0,79936.4,80149.9
1787868000,2026-08-27 22:00,80149.9,80399.5,80110.1,80264.9
1787871600,2026-08-27 23:00,80264.9,80359.0,80091.1,80217.6
1787875200,2026-08-28 00:00,80209.0,80680.0,80110.6,80539.6
1787878800,2026-08-28 01:00,80537.5,81500.0,80386.6,80467.0
1787882400,2026-08-28 02:00,80467.1,80467.1,79659.2,79888.1
1787886000,2026-08-28 03:00,79888.0,80017.4,79731.9,79777.2
1787889600,2026-08-28 04:00,79783.3,79942.3,79560.2,79616.3
1787893200,2026-08-28 05:00,79616.3,79847.3,79522.3,79657.7
1787896800,2026-08-28 06:00,79657.7,79971.0,79657.7,79863.9
1787900400,2026-08-28 07:00,79863.9,79864.0,79538.9,79645.6
1787904000,2026-08-28 08:00,79645.7,79815.0,79440.0,79483.9
1787907600,2026-08-28 09:00,79483.9,79487.5,79179.7,79254.5
1787911200,2026-08-28 10:00,79254.5,79544.7,78961.5,79528.4
1787914800,2026-08-28 11:00,79528.4,79733.7,79504.7,79563.2
1787918400,2026-08-28 12:00,79563.2,79685.0,79264.2,79383.7
1787922000,2026-08-28 13:00,79383.7,79503.8,78972.8,79308.1
1787925600,2026-08-28 14:00,79281.7,79683.2,78400.0,79512.2
1787929200,2026-08-28 15:00,79512.3,79840.0,78271.0,78305.2
1787932800,2026-08-28 16:00,78309.0,78381.6,76853.1,77755.8
1787936400,2026-08-28 17:00,77755.8,78099.0,77626.9,77877.1
1787940000,2026-08-28 18:00,77877.1,77913.0,77242.8,77533.4
1787943600,2026-08-28 19:00,77533.4,77807.7,77286.7,77527.9
1787947200,2026-08-28 20:00,77546.3,77591.0,77280.0,77382.2
1787950800,2026-08-28 21:00,77377.0,77507.7,77210.8,77345.7
1787954400,2026-08-28 22:00,77342.0,77742.0,77310.8,77723.8
1787958000,2026-08-28 23:00,77723.9,77824.1,77606.9,77805.9
1787961600,2026-08-29 00:00,77805.9,77920.0,77686.1,77703.7
1787965200,2026-08-29 01:00,77703.7,77816.0,77596.0,77762.3
1787968800,2026-08-29 02:00,77762.2,77797.4,77544.1,77643.2
1787972400,2026-08-29 03:00,77643.2,77700.0,77470.6,77482.2
1787976000,2026-08-29 04:00,77482.3,77651.4,77482.2,77619.6
1787979600,2026-08-29 05:00,77619.6,77691.8,77574.9,77606.9
1787983200,2026-08-29 06:00,77606.9,77608.0,77353.0,77437.4
1787986800,2026-08-29 07:00,77437.5,77641.2,77412.7,77587.0
1787990400,2026-08-29 08:00,77586.9,77608.3,77442.1,77608.3
1787994000,2026-08-29 09:00,77608.2,77728.9,77536.1,77618.9
1787997600,2026-08-29 10:00,77619.0,77697.7,77481.9,77602.4
1788001200,2026-08-29 11:00,77602.5,77700.0,77540.0,77563.4
1788004800,2026-08-29 12:00,77563.4,77632.1,77472.4,77559.1
1788008400,2026-08-29 13:00,77559.2,77700.0,77534.0,77670.0
1788012000,2026-08-29 14:00,77670.1,78135.0,77626.9,77979.1
1788015600,2026-08-29 15:00,77979.2,77989.7,77768.0,77824.1
1788019200,2026-08-29 16:00,77824.1,78132.4,77822.8,77989.0
1788022800,2026-08-29 17:00,77989.1,78073.0,77863.2,78073.0
1788026400,2026-08-29 18:00,78073.0,78226.5,77982.5,78122.0
1788030000,2026-08-29 19:00,78122.0,78314.9,78104.5,78154.9
1788033600,2026-08-29 20:00,78154.9,78275.3,78077.7,78094.6
1788037200,2026-08-29 21:00,78094.6,78171.0,78016.0,78131.8
1788040800,2026-08-29 22:00,78131.8,78207.0,78050.7,78193.9
1788044400,2026-08-29 23:00,78193.9,78253.5,78153.1,78200.7
1788048000,2026-08-30 00:00,78200.6,78297.3,78113.2,78144.7
1788051600,2026-08-30 01:00,78144.8,78159.7,77953.8,78050.8
1788055200,2026-08-30 02:00,78050.8,78154.4,77982.1,78071.9
1788058800,2026-08-30 03:00,78072.0,78211.2,78027.0,78101.4
1788062400,2026-08-30 04:00,78101.5,78188.8,77944.9,78083.0
1788066000,2026-08-30 05:00,78083.1,78194.4,78083.0,78108.8
1788069600,2026-08-30 06:00,78108.8,78289.2,78088.3,78252.6
1788073200,2026-08-30 07:00,78253.8,78266.0,78073.9,78082.6
1788076800,2026-08-30 08:00,78082.7,78178.8,78000.0,78049.1
1788080400,2026-08-30 09:00,78049.1,78091.8,77952.8,77967.8
1788084000,2026-08-30 10:00,77967.7,78122.1,77933.4,78119.1
1788087600,2026-08-30 11:00,78119.1,78212.8,78088.1,78141.5
1788091200,2026-08-30 12:00,78141.5,78824.0,78141.4,78750.0
1788094800,2026-08-30 13:00,78750.0,78939.9,78550.0,78817.8
1788098400,2026-08-30 14:00,78817.8,78906.2,78685.3,78745.8
1788102000,2026-08-30 15:00,78745.8,78877.6,78591.3,78791.2
1788105600,2026-08-30 16:00,78791.2,79384.4,78707.4,79304.9
1788109200,2026-08-30 17:00,79304.9,79304.9,78737.0,78985.6
1788112800,2026-08-30 18:00,78985.7,79147.1,78728.7,79005.0
1788116400,2026-08-30 19:00,79005.1,79014.0,78678.0,78828.2
1788120000,2026-08-30 20:00,78828.3,78899.8,78362.0,78561.5
1788123600,2026-08-30 21:00,78561.5,78709.4,78174.8,78623.7
1788127200,2026-08-30 22:00,78623.6,78776.4,78238.0,78390.0
1788130800,2026-08-30 23:00,78390.0,78429.1,76947.2,77639.5
1788134400,2026-08-31 00:00,77634.6,78166.7,77393.5,77903.8
1788138000,2026-08-31 01:00,77903.8,77966.1,77524.6,77609.9
1788141600,2026-08-31 02:00,77609.9,77972.7,77350.7,77440.1
1788145200,2026-08-31 03:00,77440.0,77853.5,77358.3,77727.2
1788148800,2026-08-31 04:00,77727.2,77743.6,77427.2,77586.4
1788152400,2026-08-31 05:00,77586.4,78133.2,77480.0,77984.8
1788156000,2026-08-31 06:00,77984.8,78135.2,77761.4,78049.3
1788159600,2026-08-31 07:00,78049.3,78294.0,78000.0,78168.2
1788163200,2026-08-31 08:00,78168.2,78487.7,77950.0,78439.1
1788166800,2026-08-31 09:00,78439.1,78774.0,78359.4,78493.8
1788170400,2026-08-31 10:00,78486.6,78744.9,78287.6,78680.7
1788174000,2026-08-31 11:00,78680.7,78680.7,78262.0,78284.7
1788177600,2026-08-31 12:00,78284.6,78516.4,77663.1,77899.9
1788181200,2026-08-31 13:00,77900.0,78256.2,77676.8,77834.7
1788184800,2026-08-31 14:00,77834.7,78650.0,77711.7,78542.6
1788188400,2026-08-31 15:00,78573.9,78747.4,78175.5,78543.0
1788192000,2026-08-31 16:00,78543.1,78875.0,78466.2,78600.0
1788195600,2026-08-31 17:00,78600.6,79030.0,78450.2,78865.1
1788199200,2026-08-31 18:00,78865.0,79194.5,78735.4,78980.4
1788202800,2026-08-31 19:00,78980.5,79228.5,78822.2,78864.0
1788206400,2026-08-31 20:00,78869.2,79162.6,78763.2,78834.6
1788210000,2026-08-31 21:00,78834.6,79040.0,78685.9,78929.1
1788213600,2026-08-31 22:00,78929.1,78984.7,78541.3,78561.7
1788217200,2026-08-31 23:00,78561.6,78561.7,78362.4,78549.5
1788220800,2026-09-01 00:00,78549.6,78868.7,78519.7,78619.9
1788224400,2026-09-01 01:00,78617.9,78766.7,78331.3,78375.7
1788228000,2026-09-01 02:00,78375.6,78427.8,78150.0,78420.7
1788231600,2026-09-01 03:00,78420.8,78847.0,78353.1,78654.0
1788235200,2026-09-01 04:00,78654.0,78911.2,78624.3,78695.9
1788238800,2026-09-01 05:00,78696.0,79196.0,78696.0,79149.8
1788242400,2026-09-01 06:00,79149.8,79149.8,78705.8,78705.9
1788246000,2026-09-01 07:00,78705.8,78774.5,78467.6,78600.2
1788249600,2026-09-01 08:00,78600.3,78627.4,77777.0,77850.0
1788253200,2026-09-01 09:00,77850.1,78012.1,77747.0,77875.5
1788256800,2026-09-01 10:00,77875.4,78157.1,77710.4,77988.0
1788260400,2026-09-01 11:00,77988.1,78166.7,77844.0,78056.4
1788264000,2026-09-01 12:00,78056.4,78123.9,77682.4,77960.0
1788267600,2026-09-01 13:00,77961.0,78177.8,77366.0,78044.1
1788271200,2026-09-01 14:00,78039.0,78396.9,78011.8,78136.4
1788274800,2026-09-01 15:00,78136.4,78136.4,77688.0,77882.9
1788278400,2026-09-01 16:00,77877.4,77942.8,77244.3,77559.3
1788282000,2026-09-01 17:00,77559.3,77695.3,77210.0,77240.0
1788285600,2026-09-01 18:00,77240.0,77295.5,76368.0,77119.9
1788289200,2026-09-01 19:00,77119.9,77450.0,77072.2,77287.9
1788292800,2026-09-01 20:00,77286.3,77443.9,77200.0,77415.1
1788296400,2026-09-01 21:00,77415.1,77497.2,76883.6,77180.4
1788300000,2026-09-01 22:00,77180.5,77333.0,76989.9,77240.1
1788303600,2026-09-01 23:00,77240.1,77604.3,77176.0,77421.3
1788307200,2026-09-02 00:00,77400.2,77485.0,77093.4,77177.7
1788310800,2026-09-02 01:00,77179.4,77343.4,76682.3,76983.1
1788314400,2026-09-02 02:00,76983.0,77320.3,76913.4,77305.0
1788318000,2026-09-02 03:00,77299.9,77767.8,77280.6,77534.3
1788321600,2026-09-02 04:00,77534.3,77578.5,77265.6,77526.0
1788325200,2026-09-02 05:00,77526.0,77735.0,77394.6,77618.5
1788328800,2026-09-02 06:00,77618.6,77689.1,77416.0,77578.2
1788332400,2026-09-02 07:00,77578.2,77731.7,77435.4,77444.9
1788336000,2026-09-02 08:00,77444.8,77518.2,76706.0,76819.7
1788339600,2026-09-02 09:00,76819.6,77031.0,76435.5,76716.7
1788343200,2026-09-02 10:00,76716.7,76723.8,76151.9,76639.2
1788346800,2026-09-02 11:00,76639.1,76810.2,76325.0,76788.6
1788350400,2026-09-02 12:00,76788.6,77029.2,76573.2,76573.2
1788354000,2026-09-02 13:00,76573.3,77420.7,76573.2,77112.6
1788357600,2026-09-02 14:00,77115.0,77478.8,76971.5,77023.8
1788361200,2026-09-02 15:00,77023.8,77357.1,76702.6,77257.7
1788364800,2026-09-02 16:00,77250.0,77546.7,77131.5,77131.6
1788368400,2026-09-02 17:00,77131.6,77370.0,76914.3,77350.0
1788372000,2026-09-02 18:00,77350.0,77493.8,77251.5,77341.0
1788375600,2026-09-02 19:00,77341.0,77385.0,77077.7,77300.5
1788379200,2026-09-02 20:00,77301.3,77489.9,77171.0,77364.4
1788382800,2026-09-02 21:00,77364.3,77400.2,77200.0,77252.1
1788386400,2026-09-02 22:00,77252.1,77252.1,76983.0,76996.5
1788390000,2026-09-02 23:00,76996.4,77340.0,76973.4,77300.0
1788393600,2026-09-03 00:00,77300.0,77365.7,76939.5,77025.2
1788397200,2026-09-03 01:00,77025.1,77516.0,76927.3,77321.0
1788400800,2026-09-03 02:00,77321.1,77887.9,77200.1,77780.0
1788404400,2026-09-03 03:00,77783.3,77850.0,77596.3,77665.3
1788408000,2026-09-03 04:00,77665.4,77795.0,77508.9,77748.0
1788411600,2026-09-03 05:00,77747.9,77799.3,77053.8,77777.3
1788415200,2026-09-03 06:00,77777.4,77819.9,77654.5,77795.5
1788418800,2026-09-03 07:00,77795.5,78144.7,77559.4,77637.3
1788422400,2026-09-03 08:00,77627.4,78032.0,77627.4,77807.7
1788426000,2026-09-03 09:00,77807.6,77942.8,77577.0,77578.0
1788429600,2026-09-03 10:00,77578.0,77743.2,77422.8,77707.1
1788433200,2026-09-03 11:00,77707.1,77976.0,77676.7,77909.7
1788436800,2026-09-03 12:00,77909.7,78750.4,77854.0,78616.6
1788440400,2026-09-03 13:00,78616.5,78964.0,78418.3,78802.1
1788444000,2026-09-03 14:00,78802.2,80555.0,78665.8,80508.4
1788447600,2026-09-03 15:00,80508.3,81333.4,80320.9,81316.7
